index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
696,ft_gauge (83)_contrast.jpg,guage,Oblique Angle,10,bar,Alert if > 22 bar.,10 bar,Rule B,Value is 10. 10 < 22.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (83)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_contrast.jpg,Oblique Angle
697,ft_gauge (83)_crop_bright.jpg,guage,Oblique Angle,10,bar,Alert if > 5 bar.,10 bar,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (83)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_crop_bright.jpg,Oblique Angle
698,ft_gauge (83)_crop_bright.jpg,guage,Oblique Angle,10,bar,Alert if > 22 bar.,10 bar,Rule B,Value is 10. 10 < 22.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (83)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_crop_bright.jpg,Oblique Angle
699,ft_gauge (84)_rot_dark.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (84)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_rot_dark.jpg,Oblique Angle
700,ft_gauge (84)_rot_dark.jpg,guage,Oblique Angle,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (84)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_rot_dark.jpg,Oblique Angle
701,ft_gauge (84)_contrast.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (84)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_contrast.jpg,Oblique Angle
702,ft_gauge (84)_contrast.jpg,guage,Oblique Angle,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (84)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_contrast.jpg,Oblique Angle
703,ft_gauge (84)_crop_bright.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (84)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_crop_bright.jpg,Oblique Angle
704,ft_gauge (84)_crop_bright.jpg,guage,Oblique Angle,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (84)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (84)_crop_bright.jpg,Oblique Angle
705,ft_gauge (85)_rot_dark.jpg,guage,Oblique Angle,1.5,bar,Alert if > 0.75 bar.,1.5 bar,Rule A,Value is 1.5. 1.5 > 0.75.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (85)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_rot_dark.jpg,Oblique Angle
706,ft_gauge (85)_rot_dark.jpg,guage,Oblique Angle,1.5,bar,Alert if > 3.3 bar.,1.5 bar,Rule B,Value is 1.5. 1.5 < 3.3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (85)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_rot_dark.jpg,Oblique Angle
707,ft_gauge (85)_contrast.jpg,guage,Oblique Angle,1.5,bar,Alert if > 0.75 bar.,1.5 bar,Rule A,Value is 1.5. 1.5 > 0.75.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (85)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_contrast.jpg,Oblique Angle
708,ft_gauge (85)_contrast.jpg,guage,Oblique Angle,1.5,bar,Alert if > 3.3 bar.,1.5 bar,Rule B,Value is 1.5. 1.5 < 3.3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (85)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_contrast.jpg,Oblique Angle
709,ft_gauge (85)_crop_bright.jpg,guage,Oblique Angle,1.5,bar,Alert if > 0.75 bar.,1.5 bar,Rule A,Value is 1.5. 1.5 > 0.75.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (85)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_crop_bright.jpg,Oblique Angle
710,ft_gauge (85)_crop_bright.jpg,guage,Oblique Angle,1.5,bar,Alert if > 3.3 bar.,1.5 bar,Rule B,Value is 1.5. 1.5 < 3.3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (85)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (85)_crop_bright.jpg,Oblique Angle
711,ft_gauge (86)_rot_dark.jpg,guage,Oblique Angle,180,psi,Alert if > 142 psi.,180 psi,Rule A,Value is 180. 180 > 142.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (86)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_rot_dark.jpg,Oblique Angle
712,ft_gauge (86)_rot_dark.jpg,guage,Oblique Angle,180,psi,Alert if > 218 psi.,180 psi,Rule B,Value is 180. 180 < 218.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (86)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_rot_dark.jpg,Oblique Angle
713,ft_gauge (86)_contrast.jpg,guage,Oblique Angle,180,psi,Alert if > 142 psi.,180 psi,Rule A,Value is 180. 180 > 142.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (86)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_contrast.jpg,Oblique Angle
714,ft_gauge (86)_contrast.jpg,guage,Oblique Angle,180,psi,Alert if > 218 psi.,180 psi,Rule B,Value is 180. 180 < 218.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (86)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_contrast.jpg,Oblique Angle
715,ft_gauge (86)_crop_bright.jpg,guage,Oblique Angle,180,psi,Alert if > 142 psi.,180 psi,Rule A,Value is 180. 180 > 142.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (86)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_crop_bright.jpg,Oblique Angle
716,ft_gauge (86)_crop_bright.jpg,guage,Oblique Angle,180,psi,Alert if > 218 psi.,180 psi,Rule B,Value is 180. 180 < 218.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (86)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (86)_crop_bright.jpg,Oblique Angle
717,ft_gauge (87)_rot_dark.jpg,guage,,1.6,bar,Alert if > 0.8 bar.,1.6 bar,Rule A,Value is 1.6. 1.6 > 0.8.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (87)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_rot_dark.jpg,
718,ft_gauge (87)_rot_dark.jpg,guage,,1.6,bar,Alert if > 2.4 bar.,1.6 bar,Rule B,Value is 1.6. 1.6 < 2.4.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (87)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_rot_dark.jpg,
719,ft_gauge (87)_contrast.jpg,guage,,1.6,bar,Alert if > 0.8 bar.,1.6 bar,Rule A,Value is 1.6. 1.6 > 0.8.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (87)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_contrast.jpg,
720,ft_gauge (87)_contrast.jpg,guage,,1.6,bar,Alert if > 2.4 bar.,1.6 bar,Rule B,Value is 1.6. 1.6 < 2.4.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (87)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_contrast.jpg,
721,ft_gauge (87)_crop_bright.jpg,guage,,1.6,bar,Alert if > 0.8 bar.,1.6 bar,Rule A,Value is 1.6. 1.6 > 0.8.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (87)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_crop_bright.jpg,
722,ft_gauge (87)_crop_bright.jpg,guage,,1.6,bar,Alert if > 2.4 bar.,1.6 bar,Rule B,Value is 1.6. 1.6 < 2.4.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (87)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (87)_crop_bright.jpg,
723,ft_gauge (88)_rot_dark.jpg,guage,Low Contrast,10,,Alert if > 5 NA.,10 NA,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (88)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_rot_dark.jpg,Low Contrast
724,ft_gauge (88)_rot_dark.jpg,guage,Low Contrast,10,,Alert if > 25 NA.,10 NA,Rule B,Value is 10. 10 < 25.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (88)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_rot_dark.jpg,Low Contrast
725,ft_gauge (88)_contrast.jpg,guage,Low Contrast,10,,Alert if > 5 NA.,10 NA,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (88)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_contrast.jpg,Low Contrast
726,ft_gauge (88)_contrast.jpg,guage,Low Contrast,10,,Alert if > 25 NA.,10 NA,Rule B,Value is 10. 10 < 25.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (88)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_contrast.jpg,Low Contrast
727,ft_gauge (88)_crop_bright.jpg,guage,Low Contrast,10,,Alert if > 5 NA.,10 NA,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (88)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_crop_bright.jpg,Low Contrast
728,ft_gauge (88)_crop_bright.jpg,guage,Low Contrast,10,,Alert if > 25 NA.,10 NA,Rule B,Value is 10. 10 < 25.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (88)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (88)_crop_bright.jpg,Low Contrast
729,ft_gauge (89)_rot_dark.jpg,guage,Low Contrast,15,,Alert if > 6 NA.,15 NA,Rule A,Value is 15. 15 > 6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (89)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_rot_dark.jpg,Low Contrast
730,ft_gauge (89)_rot_dark.jpg,guage,Low Contrast,15,,Alert if > 24 NA.,15 NA,Rule B,Value is 15. 15 < 24.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (89)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_rot_dark.jpg,Low Contrast
731,ft_gauge (89)_contrast.jpg,guage,Low Contrast,15,,Alert if > 6 NA.,15 NA,Rule A,Value is 15. 15 > 6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (89)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_contrast.jpg,Low Contrast
732,ft_gauge (89)_contrast.jpg,guage,Low Contrast,15,,Alert if > 24 NA.,15 NA,Rule B,Value is 15. 15 < 24.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (89)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_contrast.jpg,Low Contrast
733,ft_gauge (89)_crop_bright.jpg,guage,Low Contrast,15,,Alert if > 6 NA.,15 NA,Rule A,Value is 15. 15 > 6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (89)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_crop_bright.jpg,Low Contrast
734,ft_gauge (89)_crop_bright.jpg,guage,Low Contrast,15,,Alert if > 24 NA.,15 NA,Rule B,Value is 15. 15 < 24.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (89)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (89)_crop_bright.jpg,Low Contrast
735,ft_gauge (90)_rot_dark.jpg,guage,Low Contrast,2.5,,Alert if > 1.9 NA.,2.5 NA,Rule A,Value is 2.5. 2.5 > 1.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (90)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_rot_dark.jpg,Low Contrast
736,ft_gauge (90)_rot_dark.jpg,guage,Low Contrast,2.5,,Alert if > 3.1 NA.,2.5 NA,Rule B,Value is 2.5. 2.5 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (90)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_rot_dark.jpg,Low Contrast
737,ft_gauge (90)_contrast.jpg,guage,Low Contrast,2.5,,Alert if > 1.9 NA.,2.5 NA,Rule A,Value is 2.5. 2.5 > 1.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (90)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_contrast.jpg,Low Contrast
738,ft_gauge (90)_contrast.jpg,guage,Low Contrast,2.5,,Alert if > 3.1 NA.,2.5 NA,Rule B,Value is 2.5. 2.5 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (90)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_contrast.jpg,Low Contrast
739,ft_gauge (90)_crop_bright.jpg,guage,Low Contrast,2.5,,Alert if > 1.9 NA.,2.5 NA,Rule A,Value is 2.5. 2.5 > 1.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (90)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_crop_bright.jpg,Low Contrast
740,ft_gauge (90)_crop_bright.jpg,guage,Low Contrast,2.5,,Alert if > 3.1 NA.,2.5 NA,Rule B,Value is 2.5. 2.5 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (90)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (90)_crop_bright.jpg,Low Contrast
741,ft_gauge (91)_rot_dark.jpg,guage,Low Contrast,108,psi,Alert if > 95 psi.,108 psi,Rule A,Value is 108. 108 > 95.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (91)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_rot_dark.jpg,Low Contrast
742,ft_gauge (91)_rot_dark.jpg,guage,Low Contrast,108,psi,Alert if > 121 psi.,108 psi,Rule B,Value is 108. 108 < 121.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (91)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_rot_dark.jpg,Low Contrast
743,ft_gauge (91)_contrast.jpg,guage,Low Contrast,108,psi,Alert if > 95 psi.,108 psi,Rule A,Value is 108. 108 > 95.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (91)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_contrast.jpg,Low Contrast
744,ft_gauge (91)_contrast.jpg,guage,Low Contrast,108,psi,Alert if > 121 psi.,108 psi,Rule B,Value is 108. 108 < 121.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (91)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_contrast.jpg,Low Contrast
745,ft_gauge (91)_crop_bright.jpg,guage,Low Contrast,108,psi,Alert if > 95 psi.,108 psi,Rule A,Value is 108. 108 > 95.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (91)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_crop_bright.jpg,Low Contrast
746,ft_gauge (91)_crop_bright.jpg,guage,Low Contrast,108,psi,Alert if > 121 psi.,108 psi,Rule B,Value is 108. 108 < 121.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (91)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (91)_crop_bright.jpg,Low Contrast
747,ft_gauge (92)_rot_dark.jpg,guage,,68,psi,Alert if > 65 psi.,68 psi,Rule A,Value is 68. 68 > 65.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (92)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_rot_dark.jpg,
748,ft_gauge (92)_rot_dark.jpg,guage,,68,psi,Alert if > 71 psi.,68 psi,Rule B,Value is 68. 68 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (92)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_rot_dark.jpg,
749,ft_gauge (92)_contrast.jpg,guage,,68,psi,Alert if > 65 psi.,68 psi,Rule A,Value is 68. 68 > 65.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (92)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_contrast.jpg,
750,ft_gauge (92)_contrast.jpg,guage,,68,psi,Alert if > 71 psi.,68 psi,Rule B,Value is 68. 68 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (92)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_contrast.jpg,
751,ft_gauge (92)_crop_bright.jpg,guage,,68,psi,Alert if > 65 psi.,68 psi,Rule A,Value is 68. 68 > 65.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (92)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_crop_bright.jpg,
752,ft_gauge (92)_crop_bright.jpg,guage,,68,psi,Alert if > 71 psi.,68 psi,Rule B,Value is 68. 68 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (92)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (92)_crop_bright.jpg,
753,ft_gauge (93)_rot_dark.jpg,guage,Oblique Angle,25,psi,Alert if > 15 psi.,25 psi,Rule A,Value is 25. 25 > 15.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (93)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_rot_dark.jpg,Oblique Angle
754,ft_gauge (93)_rot_dark.jpg,guage,Oblique Angle,25,psi,Alert if > 35 psi.,25 psi,Rule B,Value is 25. 25 < 35.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (93)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_rot_dark.jpg,Oblique Angle
755,ft_gauge (93)_contrast.jpg,guage,Oblique Angle,25,psi,Alert if > 15 psi.,25 psi,Rule A,Value is 25. 25 > 15.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (93)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_contrast.jpg,Oblique Angle
756,ft_gauge (93)_contrast.jpg,guage,Oblique Angle,25,psi,Alert if > 35 psi.,25 psi,Rule B,Value is 25. 25 < 35.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (93)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_contrast.jpg,Oblique Angle
757,ft_gauge (93)_crop_bright.jpg,guage,Oblique Angle,25,psi,Alert if > 15 psi.,25 psi,Rule A,Value is 25. 25 > 15.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (93)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_crop_bright.jpg,Oblique Angle
758,ft_gauge (93)_crop_bright.jpg,guage,Oblique Angle,25,psi,Alert if > 35 psi.,25 psi,Rule B,Value is 25. 25 < 35.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (93)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (93)_crop_bright.jpg,Oblique Angle
759,ft_gauge (94)_rot_dark.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (94)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_rot_dark.jpg,Glare
760,ft_gauge (94)_rot_dark.jpg,guage,Glare,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (94)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_rot_dark.jpg,Glare
761,ft_gauge (94)_contrast.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (94)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_contrast.jpg,Glare
762,ft_gauge (94)_contrast.jpg,guage,Glare,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (94)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_contrast.jpg,Glare
763,ft_gauge (94)_crop_bright.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (94)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_crop_bright.jpg,Glare
764,ft_gauge (94)_crop_bright.jpg,guage,Glare,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (94)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (94)_crop_bright.jpg,Glare
765,ft_gauge (95)_rot_dark.jpg,guage,Low Contrast,1,kPa,Alert if > 0.5 kPa.,1 kPa,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (95)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_rot_dark.jpg,Low Contrast
766,ft_gauge (95)_rot_dark.jpg,guage,Low Contrast,1,kPa,Alert if > 2.4 kPa.,1 kPa,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (95)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_rot_dark.jpg,Low Contrast
767,ft_gauge (95)_contrast.jpg,guage,Low Contrast,1,kPa,Alert if > 0.5 kPa.,1 kPa,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (95)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_contrast.jpg,Low Contrast
768,ft_gauge (95)_contrast.jpg,guage,Low Contrast,1,kPa,Alert if > 2.4 kPa.,1 kPa,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (95)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_contrast.jpg,Low Contrast
769,ft_gauge (95)_crop_bright.jpg,guage,Low Contrast,1,kPa,Alert if > 0.5 kPa.,1 kPa,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (95)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_crop_bright.jpg,Low Contrast
770,ft_gauge (95)_crop_bright.jpg,guage,Low Contrast,1,kPa,Alert if > 2.4 kPa.,1 kPa,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (95)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (95)_crop_bright.jpg,Low Contrast
771,ft_gauge (96)_rot_dark.jpg,guage,Glare,2,,Alert if > 0.9 NA.,2 NA,Rule A,Value is 2. 2 > 0.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (96)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_rot_dark.jpg,Glare
772,ft_gauge (96)_rot_dark.jpg,guage,Glare,2,,Alert if > 3.1 NA.,2 NA,Rule B,Value is 2. 2 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (96)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_rot_dark.jpg,Glare
773,ft_gauge (96)_contrast.jpg,guage,Glare,2,,Alert if > 0.9 NA.,2 NA,Rule A,Value is 2. 2 > 0.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (96)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_contrast.jpg,Glare
774,ft_gauge (96)_contrast.jpg,guage,Glare,2,,Alert if > 3.1 NA.,2 NA,Rule B,Value is 2. 2 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (96)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_contrast.jpg,Glare
775,ft_gauge (96)_crop_bright.jpg,guage,Glare,2,,Alert if > 0.9 NA.,2 NA,Rule A,Value is 2. 2 > 0.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (96)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_crop_bright.jpg,Glare
776,ft_gauge (96)_crop_bright.jpg,guage,Glare,2,,Alert if > 3.1 NA.,2 NA,Rule B,Value is 2. 2 < 3.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (96)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (96)_crop_bright.jpg,Glare
777,ft_gauge (97)_rot_dark.jpg,guage,Low Contrast,30,,Alert if > 20 NA.,30 NA,Rule A,Value is 30. 30 > 20.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (97)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_rot_dark.jpg,Low Contrast
778,ft_gauge (97)_rot_dark.jpg,guage,Low Contrast,30,,Alert if > 40 NA.,30 NA,Rule B,Value is 30. 30 < 40.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (97)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_rot_dark.jpg,Low Contrast
779,ft_gauge (97)_contrast.jpg,guage,Low Contrast,30,,Alert if > 20 NA.,30 NA,Rule A,Value is 30. 30 > 20.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (97)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_contrast.jpg,Low Contrast
780,ft_gauge (97)_contrast.jpg,guage,Low Contrast,30,,Alert if > 40 NA.,30 NA,Rule B,Value is 30. 30 < 40.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (97)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_contrast.jpg,Low Contrast
781,ft_gauge (97)_crop_bright.jpg,guage,Low Contrast,30,,Alert if > 20 NA.,30 NA,Rule A,Value is 30. 30 > 20.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (97)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_crop_bright.jpg,Low Contrast
782,ft_gauge (97)_crop_bright.jpg,guage,Low Contrast,30,,Alert if > 40 NA.,30 NA,Rule B,Value is 30. 30 < 40.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (97)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (97)_crop_bright.jpg,Low Contrast
783,ft_gauge (98)_rot_dark.jpg,guage,Oblique Angle,2,,Alert if > 0.8 NA.,2 NA,Rule A,Value is 2. 2 > 0.8.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (98)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (98)_rot_dark.jpg,Oblique Angle
